fecha,anio,mes,mes_nombre,estacion,ciudad,temperatura,humedad,precipitacion_mm,viento_kmh,llovio
2024-08-09,2024,8,Aug,Invierno,Cordoba,7.9,63.5,0.0,14.6,False
2024-08-10,2024,8,Aug,Invierno,Cordoba,4.9,57.3,0.0,11.1,False
2024-08-12,2024,8,Aug,Invierno,Cordoba,5.8,65.6,0.0,21.3,False
2024-08-13,2024,8,Aug,Invierno,Cordoba,7.9,56.5,0.0,14.9,False
2024-08-14,2024,8,Aug,Invierno,Cordoba,5.2,50.6,0.0,4.9,False
2024-08-15,2024,8,Aug,Invierno,Cordoba,9.9,54.3,12.3,23.2,True
2024-08-16,2024,8,Aug,Invierno,Cordoba,6.4,45.6,0.0,11.4,False
2024-08-17,2024,8,Aug,Invierno,Cordoba,7.3,63.6,0.0,13.1,False
2024-08-18,2024,8,Aug,Invierno,Cordoba,10.2,70.8,4.3,11.5,True
2024-08-19,2024,8,Aug,Invierno,Cordoba,8.5,51.4,0.0,8.3,False
2024-08-20,2024,8,Aug,Invierno,Cordoba,5.1,59.7,0.0,12.6,False
2024-08-22,2024,8,Aug,Invierno,Cordoba,5.8,45.7,0.0,13.5,False
2024-08-23,2024,8,Aug,Invierno,Cordoba,5.1,51.6,0.0,13.5,False
2024-08-24,2024,8,Aug,Invierno,Cordoba,8.6,62.1,0.6,13.5,True
2024-08-25,2024,8,Aug,Invierno,Cordoba,9.0,60.4,0.0,9.1,False
2024-08-26,2024,8,Aug,Invierno,Cordoba,5.8,65.4,26.8,18.9,True
2024-08-27,2024,8,Aug,Invierno,Cordoba,6.3,65.3,0.0,23.2,False
2024-08-28,2024,8,Aug,Invierno,Cordoba,10.4,46.4,0.0,17.3,False
2024-08-30,2024,8,Aug,Invierno,Cordoba,7.3,72.1,7.0,12.0,True
2024-08-31,2024,8,Aug,Invierno,Cordoba,5.8,57.6,0.0,17.0,False
2024-09-01,2024,9,Sep,Primavera,Cordoba,10.7,50.3,0.0,8.8,False
2024-09-02,2024,9,Sep,Primavera,Cordoba,9.3,60.9,0.0,15.1,False
2024-09-03,2024,9,Sep,Primavera,Cordoba,8.8,45.4,0.0,14.1,False
2024-09-04,2024,9,Sep,Primavera,Cordoba,9.7,70.8,0.0,21.7,False
2024-09-05,2024,9,Sep,Primavera,Cordoba,8.9,60.3,16.8,9.3,True
2024-09-06,2024,9,Sep,Primavera,Cordoba,8.7,65.1,4.9,9.0,True
2024-09-07,2024,9,Sep,Primavera,Cordoba,11.8,69.9,0.0,16.4,False
2024-09-08,2024,9,Sep,Primavera,Cordoba,11.5,46.8,0.0,15.2,False
2024-09-09,2024,9,Sep,Primavera,Cordoba,12.6,65.0,0.0,12.9,False
2024-09-10,2024,9,Sep,Primavera,Cordoba,9.4,59.0,0.0,18.6,False
2024-09-11,2024,9,Sep,Primavera,Cordoba,9.2,46.7,0.0,20.6,False
2024-09-12,2024,9,Sep,Primavera,Cordoba,12.5,74.8,0.0,9.5,False
2024-09-13,2024,9,Sep,Primavera,Cordoba,9.9,71.4,0.0,17.2,False
2024-09-14,2024,9,Sep,Primavera,Cordoba,10.0,53.7,2.9,14.1,True
2024-09-15,2024,9,Sep,Primavera,Cordoba,10.1,57.5,0.0,11.0,False
2024-09-16,2024,9,Sep,Primavera,Cordoba,15.0,47.3,1.4,10.4,True
2024-09-17,2024,9,Sep,Primavera,Cordoba,13.7,60.0,0.0,9.8,False
2024-09-18,2024,9,Sep,Primavera,Cordoba,12.8,49.2,0.0,7.3,False
2024-09-19,2024,9,Sep,Primavera,Cordoba,18.8,67.1,0.0,20.3,False
2024-09-20,2024,9,Sep,Primavera,Cordoba,11.4,51.7,0.0,20.0,False
2024-09-21,2024,9,Sep,Primavera,Cordoba,12.4,59.6,0.0,18.2,False
2024-09-22,2024,9,Sep,Primavera,Cordoba,12.8,65.4,0.0,1.2,False
2024-09-23,2024,9,Sep,Primavera,Cordoba,13.8,54.3,0.0,15.0,False
2024-09-24,2024,9,Sep,Primavera,Cordoba,13.5,53.6,0.0,23.5,False
2024-09-25,2024,9,Sep,Primavera,Cordoba,14.4,49.3,9.5,21.5,True
2024-09-26,2024,9,Sep,Primavera,Cordoba,12.9,64.4,0.0,19.5,False
2024-09-27,2024,9,Sep,Primavera,Cordoba,13.1,59.9,0.0,12.7,False
2024-09-28,2024,9,Sep,Primavera,Cordoba,13.2,75.8,0.0,16.6,False
2024-09-29,2024,9,Sep,Primavera,Cordoba,13.7,51.6,0.0,20.1,False
2024-09-30,2024,9,Sep,Primavera,Cordoba,18.8,43.6,0.0,2.7,False
2024-10-01,2024,10,Oct,Primavera,Cordoba,16.8,64.6,5.5,20.1,True
2024-10-02,2024,10,Oct,Primavera,Cordoba,14.1,60.5,7.4,27.3,True
2024-10-03,2024,10,Oct,Primavera,Cordoba,14.1,49.7,9.4,11.2,True
2024-10-04,2024,10,Oct,Primavera,Cordoba,12.2,54.9,0.0,15.1,False
2024-10-05,2024,10,Oct,Primavera,Cordoba,14.5,55.4,0.0,13.7,False
2024-10-06,2024,10,Oct,Primavera,Cordoba,13.7,72.0,0.0,19.8,False
2024-10-07,2024,10,Oct,Primavera,Cordoba,16.2,69.7,0.0,16.2,False
2024-10-08,2024,10,Oct,Primavera,Cordoba,16.5,38.9,0.0,12.9,False
2024-10-09,2024,10,Oct,Primavera,Cordoba,13.0,53.9,0.0,13.5,False
2024-10-10,2024,10,Oct,Primavera,Cordoba,18.4,53.9,0.0,9.8,False
2024-10-11,2024,10,Oct,Primavera,Cordoba,16.2,55.8,16.8,19.1,True
2024-10-12,2024,10,Oct,Primavera,Cordoba,11.5,50.4,0.0,15.3,False
2024-10-13,2024,10,Oct,Primavera,Cordoba,16.0,65.9,0.0,2.7,False
2024-10-14,2024,10,Oct,Primavera,Cordoba,18.2,50.0,0.0,6.9,False
2024-10-15,2024,10,Oct,Primavera,Cordoba,16.6,50.0,0.0,19.4,False
2024-10-16,2024,10,Oct,Primavera,Cordoba,20.0,60.1,0.0,20.9,False
2024-10-17,2024,10,Oct,Primavera,Cordoba,18.0,66.9,11.6,22.4,True
2024-10-18,2024,10,Oct,Primavera,Cordoba,18.5,60.7,0.0,17.7,False
2024-10-19,2024,10,Oct,Primavera,Cordoba,18.7,47.7,0.0,9.7,False
2024-10-20,2024,10,Oct,Primavera,Cordoba,19.2,55.8,0.0,13.3,False
2024-10-21,2024,10,Oct,Primavera,Cordoba,18.6,57.0,0.0,18.7,False
2024-10-22,2024,10,Oct,Primavera,Cordoba,19.1,69.3,5.1,20.7,True
2024-10-23,2024,10,Oct,Primavera,Cordoba,18.2,61.8,3.0,9.5,True
2024-10-24,2024,10,Oct,Primavera,Cordoba,17.2,61.0,0.0,13.1,False
2024-10-25,2024,10,Oct,Primavera,Cordoba,16.9,66.3,0.0,20.7,False
2024-10-26,2024,10,Oct,Primavera,Cordoba,20.4,61.5,0.0,7.4,False
2024-10-27,2024,10,Oct,Primavera,Cordoba,19.7,58.4,0.0,9.1,False
2024-10-28,2024,10,Oct,Primavera,Cordoba,18.1,45.8,0.0,18.2,False
2024-10-29,2024,10,Oct,Primavera,Cordoba,21.5,46.0,0.0,18.3,False
2024-10-30,2024,10,Oct,Primavera,Cordoba,21.5,46.1,0.0,22.6,False
2024-10-31,2024,10,Oct,Primavera,Cordoba,20.8,41.1,8.8,18.1,True
2024-11-01,2024,11,Nov,Primavera,Cordoba,19.6,50.9,0.0,18.4,False
2024-11-02,2024,11,Nov,Primavera,Cordoba,19.4,58.6,0.0,18.5,False
2024-11-03,2024,11,Nov,Primavera,Cordoba,21.9,45.2,3.6,12.5,True
2024-11-04,2024,11,Nov,Primavera,Cordoba,21.5,64.7,0.0,6.8,False
2024-11-05,2024,11,Nov,Primavera,Cordoba,22.5,63.9,14.5,17.8,True
2024-11-06,2024,11,Nov,Primavera,Cordoba,23.5,69.3,0.0,15.5,False
2024-11-07,2024,11,Nov,Primavera,Cordoba,23.6,54.2,0.0,14.1,False
2024-11-08,2024,11,Nov,Primavera,Cordoba,25.4,49.0,0.0,17.0,False
2024-11-09,2024,11,Nov,Primavera,Cordoba,18.6,55.8,43.5,15.3,True
2024-11-10,2024,11,Nov,Primavera,Cordoba,23.2,59.9,0.0,13.6,False
2024-11-11,2024,11,Nov,Primavera,Cordoba,20.5,62.3,0.0,21.0,False
2024-11-12,2024,11,Nov,Primavera,Cordoba,26.5,52.7,0.0,6.1,False
2024-11-13,2024,11,Nov,Primavera,Cordoba,24.2,55.8,0.0,7.9,False
2024-11-14,2024,11,Nov,Primavera,Cordoba,23.7,45.5,0.0,19.7,False
2024-11-15,2024,11,Nov,Primavera,Cordoba,23.7,50.8,0.0,22.0,False
2024-11-16,2024,11,Nov,Primavera,Cordoba,23.7,56.1,0.0,8.1,False
2024-11-17,2024,11,Nov,Primavera,Cordoba,29.7,43.5,0.0,12.1,False
2024-11-18,2024,11,Nov,Primavera,Cordoba,24.0,50.6,0.0,3.6,False
2024-11-19,2024,11,Nov,Primavera,Cordoba,25.7,45.7,0.0,13.1,False
2024-11-20,2024,11,Nov,Primavera,Cordoba,20.9,57.1,0.0,13.0,False
2024-11-21,2024,11,Nov,Primavera,Cordoba,24.0,44.8,0.0,17.1,False
2024-11-22,2024,11,Nov,Primavera,Cordoba,24.3,58.5,0.0,21.2,False
2024-11-23,2024,11,Nov,Primavera,Cordoba,23.6,50.4,29.6,11.1,True
2024-11-24,2024,11,Nov,Primavera,Cordoba,24.8,54.3,0.0,12.8,False
2024-11-25,2024,11,Nov,Primavera,Cordoba,22.5,50.3,0.0,4.7,False
2024-11-26,2024,11,Nov,Primavera,Cordoba,20.6,48.0,0.0,6.8,False
2024-11-27,2024,11,Nov,Primavera,Cordoba,22.2,47.7,0.0,11.9,False
2024-11-28,2024,11,Nov,Primavera,Cordoba,27.6,42.4,1.9,11.7,True
2024-11-29,2024,11,Nov,Primavera,Cordoba,25.5,46.3,0.7,11.8,True
2024-11-30,2024,11,Nov,Primavera,Cordoba,20.6,50.2,0.0,11.8,False
2024-12-01,2024,12,Dec,Verano,Cordoba,25.7,52.8,7.8,30.2,True
2024-12-02,2024,12,Dec,Verano,Cordoba,24.9,37.1,4.9,19.5,True
2024-12-04,2024,12,Dec,Verano,Cordoba,26.6,64.3,0.0,16.9,False
2024-12-06,2024,12,Dec,Verano,Cordoba,28.0,47.1,0.0,15.2,False
2024-12-07,2024,12,Dec,Verano,Cordoba,29.5,61.0,0.0,13.6,False
2024-12-08,2024,12,Dec,Verano,Cordoba,25.2,59.4,0.0,23.4,False
2024-12-09,2024,12,Dec,Verano,Cordoba,25.4,49.0,0.0,12.2,False
2024-12-10,2024,12,Dec,Verano,Cordoba,26.6,40.8,0.0,27.3,False
2024-12-12,2024,12,Dec,Verano,Cordoba,24.3,54.0,0.0,10.5,False
2024-12-13,2024,12,Dec,Verano,Cordoba,24.5,45.9,0.0,10.8,False
2024-12-14,2024,12,Dec,Verano,Cordoba,27.3,49.2,0.0,7.4,False
2024-12-15,2024,12,Dec,Verano,Cordoba,27.1,60.4,0.0,10.9,False
2024-12-16,2024,12,Dec,Verano,Cordoba,26.9,43.9,0.0,10.8,False
2024-12-17,2024,12,Dec,Verano,Cordoba,27.8,41.8,16.6,18.1,True
2024-12-18,2024,12,Dec,Verano,Cordoba,25.0,43.4,16.4,17.2,True
2024-12-19,2024,12,Dec,Verano,Cordoba,29.6,45.4,0.0,16.8,False
2024-12-20,2024,12,Dec,Verano,Cordoba,25.4,48.4,0.0,8.4,False
2024-12-21,2024,12,Dec,Verano,Cordoba,25.6,52.8,0.0,12.9,False
2024-12-22,2024,12,Dec,Verano,Cordoba,30.6,48.7,5.3,25.6,True
2024-12-23,2024,12,Dec,Verano,Cordoba,24.1,59.7,0.2,11.8,True
2024-12-24,2024,12,Dec,Verano,Cordoba,26.0,41.4,0.0,8.2,False
2024-12-26,2024,12,Dec,Verano,Cordoba,22.8,64.1,0.0,4.7,False
2024-12-27,2024,12,Dec,Verano,Cordoba,26.8,52.2,0.0,8.6,False
2024-12-28,2024,12,Dec,Verano,Cordoba,26.6,41.2,0.0,22.6,False
2024-12-29,2024,12,Dec,Verano,Cordoba,26.2,52.8,0.0,11.3,False
2024-12-31,2024,12,Dec,Verano,Cordoba,27.3,62.4,0.0,14.8,False
